Patho-Nr,English,Tierart,scientific_name,Abbreviation,Institution,Location
Z/913/12,Rabbit,Kaninchen,Oryctolagus cuniculus,RAB_1_L,fiwi,"Vienna, Austria"
Z/914/12,Rabbit,Kaninchen,Oryctolagus cuniculus,RAB_2_H,fiwi,"Vienna, Austria"
Z/914/12,Rabbit,Kaninchen,Oryctolagus cuniculus,RAB_2_L,fiwi,"Vienna, Austria"
LS/45/13,Blue-crowned hanging parrot,Blaukroenchen,Loriculus galgulus,BHP_2_H,fiwi,"Vienna, Austria"
LS/45/13,Blue-crowned hanging parrot,Blaukroenchen,Loriculus galgulus,BHP_2_L,fiwi,"Vienna, Austria"
Z/70/13,Macaque,Makake,Macaca,MAC_1_H,fiwi,"Vienna, Austria"
Z/70/13,Macaque,Makake,Macaca,MAC_1_L,fiwi,"Vienna, Austria"
CB/126/13,Fallow deer,Damwild,Dama dama,FED_1_H,fiwi,"Vienna, Austria"
CB/126/13,Fallow deer,Damwild,Dama dama,FED_1_L,fiwi,"Vienna, Austria"
AC/133/13,Fallow deer,Damwild,Dama dama,FED_2_H,fiwi,"Vienna, Austria"
AC/133/13,Fallow deer,Damwild,Dama dama,FED_2_L,fiwi,"Vienna, Austria"
AC/149/13,Serval,Servall,Leptailurus,SEV_1_H,fiwi,"Vienna, Austria"
AC/149/13,Serval,Servall,Leptailurus,SEV_1_LU,fiwi,"Vienna, Austria"
LS/150/13,Pied imperial pigeon,Zweifarbenfruchttaube,Ducula bicolor,PIP_1_H,fiwi,"Vienna, Austria"
LS/150/13,Pied imperial pigeon,Zweifarbenfruchttaube,Ducula bicolor,PIP_1_L,fiwi,"Vienna, Austria"
Z/224/13,Red kite,Roter Milan,Milvus milvus,RKI_1_H,fiwi,"Vienna, Austria"
Z/224/13,Red kite,Roter Milan,Milvus milvus,RKI_1_L,fiwi,"Vienna, Austria"
Z/244/13,Noriker horse,Norikerfohlen,Equus,NH_1_H,fiwi,"Vienna, Austria"
Z/244/13,Noriker horse,Norikerfohlen,Equus,NH_1_L,fiwi,"Vienna, Austria"
AC/305/13,Jaculus ,Wuestenspringmaus,Jaculus,JAK_1_H,fiwi,"Vienna, Austria"
AC/305/13,Jaculus ,Wuestenspringmaus,Jaculus,JAK_1_L,fiwi,"Vienna, Austria"
CB/335/13,Asian fairy-bluebird,Elfenblauvogel,Irena puella,AFB_1_H,fiwi,"Vienna, Austria"
CB/335/13,Asian fairy-bluebird,Elfenblauvogel,Irena puella,AFB_1_L,fiwi,"Vienna, Austria"
AC/505/13,Hedgehog,Igel,Erinaceidae,HHO_2_H,fiwi,"Vienna, Austria"
AC/505/13,Hedgehog,Igel,Erinaceidae,HHO_2_L,fiwi,"Vienna, Austria"
AC/506/13,Hedgehog,Igel,Erinaceidae,HHO_3_H,fiwi,"Vienna, Austria"
AC/506/13,Hedgehog,Igel,Erinaceidae,HHO_3_L,fiwi,"Vienna, Austria"
Z/566/13,Marten,Marder,Mustelidae,MAT_2_H,fiwi,"Vienna, Austria"
Z/566/13,Marten,Marder,Mustelidae,MAT_2_L,fiwi,"Vienna, Austria"
Z/590/13,Cat,Katze,Felis catus,CAT_2_H,fiwi,"Vienna, Austria"
Z/590/13,Cat,Katze,Felis catus,CAT_2_L,fiwi,"Vienna, Austria"
Z/636/13,Musophaga,Schildturako,Musophaga,MUS_1_H,fiwi,"Vienna, Austria"
AC/638/13,Kangaroo ,Kaenguru,Macropodidae,KAN_2_H,fiwi,"Vienna, Austria"
Z/636/13,Musophaga,Schildturako,Musophaga,MUS_1_L,fiwi,"Vienna, Austria"
AC/638/13,Kangaroo ,Kaenguru,Macropodidae,KAN_2_L,fiwi,"Vienna, Austria"
AC/655/13,Silkie,Zwergseidenhuhn,Gallus,SIL_1_H,fiwi,"Vienna, Austria"
AC/655/13,Silkie,Zwergseidenhuhn,Gallus,SIL_1_L,fiwi,"Vienna, Austria"
Z/658/13,Mouse,Maus,Mus musculus,MOU_2_H,fiwi,"Vienna, Austria"
Z/658/13,Mouse,Maus,Mus musculus,MOU_2_L,fiwi,"Vienna, Austria"
AC/673/13,Chacoan mara,Pampashase,Dolichotis,CHM_1_H,fiwi,"Vienna, Austria"
AC/673/13,Chacoan mara,Pampashase,Dolichotis,CHM_1_L,fiwi,"Vienna, Austria"
AC/674/13,Bald eagle,WeiÃkopfseeadler,Haliaeetus leucocephalus,BEA_1_H,fiwi,"Vienna, Austria"
AC/674/13,Bald eagle,WeiÃkopfseeadler,Haliaeetus leucocephalus,BEA_1_L,fiwi,"Vienna, Austria"
Z/792/13,Black grouse,Birkhuhn,Lyrurus tetrix,BGR_1_H,fiwi,"Vienna, Austria"
Z/792/13,Black grouse,Birkhuhn,Lyrurus tetrix,BGR_1_LU,fiwi,"Vienna, Austria"
AC/879/13,White-fronted bee-eater,WeiÃstirnspint,Merops bullockoides,WFB_1_H,fiwi,"Vienna, Austria"
AC/879/13,White-fronted bee-eater,WeiÃstirnspint,Merops bullockoides,WFB_1_L,fiwi,"Vienna, Austria"
Z/74/14,White-fronted bee-eater,WeiÃstirnspint,Merops bullockoides,WFB_2_H,fiwi,"Vienna, Austria"
Z/74/14,White-fronted bee-eater,WeiÃstirnspint,Merops bullockoides,WFB_2_L,fiwi,"Vienna, Austria"
AC/142/14,Black grouse,Birkhahn,Lyrurus tetrix,BGR_2_H,fiwi,"Vienna, Austria"
AC/142/14,Black grouse,Birkhahn,Lyrurus tetrix,BGR_2_L,fiwi,"Vienna, Austria"
AC/143/14,Tentacled snake,Fuehlerschlange,Erpeton,TS_2_H,fiwi,"Vienna, Austria"
AC/143/14,Tentacled snake,Fuehlerschlange,Erpeton,TS_2_L,fiwi,"Vienna, Austria"
AC/335/14,Serval,Serval,Leptailurus,SEV_2_H,fiwi,"Vienna, Austria"
AC/335/14,Serval,Serval,Leptailurus,SEV_2_L,fiwi,"Vienna, Austria"
Z/396/14,Peregrine falcon,Wanderfalke,Falco peregrinus,PF_1_H,fiwi,"Vienna, Austria"
Z/396/14,Peregrine falcon,Wanderfalke,Falco peregrinus,PF_1_L,fiwi,"Vienna, Austria"
Z/409/14,Common kestrel,Turmfalke 17,Falco tinnunculus,CK_1_H,fiwi,"Vienna, Austria"
Z/409/14,Common kestrel,Turmfalke 17,Falco tinnunculus,CK_1_L,fiwi,"Vienna, Austria"
AC/560/14,Cockatiel,Nymphensittich,Nymphicus hollandicus,COK_1_H,fiwi,"Vienna, Austria"
AC/560/14,Cockatiel,Nymphensittich,Nymphicus hollandicus,COK_1_L,fiwi,"Vienna, Austria"
AC/633/14,White-headed buffalo weaver,Starweber,Dinemellia,WBW_1_H,fiwi,"Vienna, Austria"
AC/633/14,White-headed buffalo weaver,Starweber,Dinemellia,WBW_1_L,fiwi,"Vienna, Austria"
Z/690/14,Cockatiel,Nymphensittich,Nymphicus hollandicus,COK_2_H,fiwi,"Vienna, Austria"
Z/690/14,Cockatiel,Nymphensittich,Nymphicus hollandicus,COK_2_L,fiwi,"Vienna, Austria"
AC/692/14,Weasel ,Wiesel,Mustela,WEA_1_H,fiwi,"Vienna, Austria"
AC/692/14,Weasel ,Wiesel,Mustela,WEA_1_L,fiwi,"Vienna, Austria"
AC/742/14,Weasel ,Wiesel,Mustela,WEA_2_H,fiwi,"Vienna, Austria"
AC/742/14,Weasel ,Wiesel,Mustela,WEA_2_L,fiwi,"Vienna, Austria"
AC/768/14,Sulmtaler,Sulmtaler Huhn,Gallus gallus,CHK_4_H,fiwi,"Vienna, Austria"
AC/768/14,Sulmtaler,Sulmtaler Huhn,Gallus gallus,CHK_4_L,fiwi,"Vienna, Austria"
AC/774/14,conehead lizards,Kronenbasilisk,Laemanctus,COL_2_H,fiwi,"Vienna, Austria"
AC/774/14,conehead lizards,Kronenbasilisk,Laemanctus,COL_2_L,fiwi,"Vienna, Austria"
AC/810/14,Sulmtaler,Sulmtaler Huhn,Gallus gallus,CHK_5_H,fiwi,"Vienna, Austria"
AC/810/14,Sulmtaler,Sulmtaler Huhn,Gallus gallus,CHK_5_L,fiwi,"Vienna, Austria"
Z/989/14,Raccoon dog,Marderhund,Nyctereutes,RAD_1_H,fiwi,"Vienna, Austria"
Z/989/14,Raccoon dog,Marderhund,Nyctereutes,RAD_1_L,fiwi,"Vienna, Austria"
Z/990/14,Raccoon dog,Marderhund,Nyctereutes,RAD_2_H,fiwi,"Vienna, Austria"
Z/990/14,Raccoon dog,Marderhund,Nyctereutes,RAD_2_L,fiwi,"Vienna, Austria"
Z/991/14,Eurasian jay,Eichelhaeher,Garrulus glandarius,EJ_1_H,fiwi,"Vienna, Austria"
Z/991/14,Eurasian jay,Eichelhaeher,Garrulus glandarius,EJ_1_L,fiwi,"Vienna, Austria"
AC/170/15,Waterbuck,Waterbuck,Kobus,WAB_2_H,fiwi,"Vienna, Austria"
AC/170/15,Waterbuck,Waterbuck,Kobus,WAB_2_L,fiwi,"Vienna, Austria"
Z/181/15,JezerskoSolcava sheep,Brillenschaf,Ovis aries,JSS_1_H,fiwi,"Vienna, Austria"
Z/181/15,JezerskoSolcava sheep,Brillenschaf,Ovis aries,JSS_1_L,fiwi,"Vienna, Austria"
Z/182/15,JezerskoSolcava sheep,Brillenschaf,Ovis aries,JSS_2_H,fiwi,"Vienna, Austria"
Z/182/15,JezerskoSolcava sheep,Brillenschaf,Ovis aries,JSS_2_L,fiwi,"Vienna, Austria"
Z/196/15,Jaculus ,GroÃe Wuestenspringmaus,Jaculus,JAK_2_H,fiwi,"Vienna, Austria"
Z/196/15,Jaculus ,GroÃe Wuestenspringmaus,Jaculus,JAK_2_L,fiwi,"Vienna, Austria"
Z/201/15,Asian fairy-bluebird,Elfenblauvogel,Irena puella,AFB_2_H,fiwi,"Vienna, Austria"
Z/201/15,Asian fairy-bluebird,Elfenblauvogel,Irena puella,AFB_2_L,fiwi,"Vienna, Austria"
AC/246/15,Red kite,Roter Milan,Milvus milvus,RKI_2_H,fiwi,"Vienna, Austria"
AC/246/15,Red kite,Roter Milan,Milvus milvus,RKI_2_L,fiwi,"Vienna, Austria"
Z/338/15,Saker falcon,Sakerfalke,Falco cherrug,SF_1_H,fiwi,"Vienna, Austria"
Z/338/15,Saker falcon,Sakerfalke,Falco cherrug,SF_1_L,fiwi,"Vienna, Austria"
AC/244/15,Sable antelope,Hippotragus niger,Hippotragus,SAB_1_H,fiwi,"Vienna, Austria"
AC/244/15,Sable antelope,Hippotragus niger,Hippotragus,SAB_1_L,fiwi,"Vienna, Austria"
AC/356/15,Mara,Mara,Dolichotis patagonum,MAA_2_H,fiwi,"Vienna, Austria"
AC/356/15,Mara,Mara,Dolichotis patagonum,MAA_2_L,fiwi,"Vienna, Austria"
AC/411/15,Tahr,Tahr,Hemitragus,TAH_2_H,fiwi,"Vienna, Austria"
AC/411/15,Tahr,Tahr,Hemitragus,TAH_2_L,fiwi,"Vienna, Austria"
AC/576/15,Lechwe,Kobus leche,Kobus leche,LEC_1_L,fiwi,"Vienna, Austria"
AC/576/15,Lechwe,Kobus leche,Kobus leche,LEC_1_LU,fiwi,"Vienna, Austria"
AC/584/15,Peaceful dove,Friedenstaeubchen,Geopelia placida,PDO_1_H,fiwi,"Vienna, Austria"
AC/584/15,Peaceful dove,Friedenstaeubchen,Geopelia placida,PDO_1_L,fiwi,"Vienna, Austria"
AC/736/15,Wildcat,Wildkatze,Felis silvestris,WCA_2_H,fiwi,"Vienna, Austria"
AC/736/15,Wildcat,Wildkatze,Felis silvestris,WCA_2_L,fiwi,"Vienna, Austria"
Z/832/15,Lynx,Luchs,Lynx lynx,LYN_2_H,fiwi,"Vienna, Austria"
Z/832/15,Lynx,Luchs,Lynx lynx,LYN_2_L,fiwi,"Vienna, Austria"
AC/857/15,Kangaroo ,Rotes Kaenguruh,Macropodidae,KAN_3_H,fiwi,"Vienna, Austria"
AC/857/15,Kangaroo ,Rotes Kaenguruh,Macropodidae,KAN_3_L,fiwi,"Vienna, Austria"
AC/859/15,Lechwe,Kobus leche,Kobus leche,LEC_2_H,fiwi,"Vienna, Austria"
AC/859/15,Lechwe,Kobus leche,Kobus leche,LEC_2_L,fiwi,"Vienna, Austria"
AC/1029/15,whooper swan,Schwan,Cygnus,WHS_1_H,fiwi,"Vienna, Austria"
AC/1029/15,whooper swan,Schwan,Cygnus,WHS_1_L,fiwi,"Vienna, Austria"
AC/1034/15,Donkey,Esel,Equus asinus asinus,DO_1_H,fiwi,"Vienna, Austria"
AC/1034/15,Donkey,Esel,Equus asinus asinus,DO_1_L,fiwi,"Vienna, Austria"
Z/4/16,Pied imperial pigeon,Zweifarben-Fruchttaube,Ducula bicolor,PIP_2_H,fiwi,"Vienna, Austria"
Z/4/16,Pied imperial pigeon,Zweifarben-Fruchttaube,Ducula bicolor,PIP_2_L,fiwi,"Vienna, Austria"
AC/544/16,Asian bullfrog,Ochsenfrosch,Hoplobatrachus tigerinus,ABU_1_H,fiwi,"Vienna, Austria"
AC/544/16,Asian bullfrog,Ochsenfrosch,Hoplobatrachus tigerinus,ABU_1_L,fiwi,"Vienna, Austria"
AC/558/16,Asian bullfrog,Ochsenfrosch,Hoplobatrachus tigerinus,ABU_2_H,fiwi,"Vienna, Austria"
AC/558/16,Asian bullfrog,Ochsenfrosch,Hoplobatrachus tigerinus,ABU_2_L,fiwi,"Vienna, Austria"
Z/610/16,Asian bullfrog,Indischer Ochsenfrosch 4,Hoplobatrachus tigerinus,ABU_3_H,fiwi,"Vienna, Austria"
Z/610/16,Asian bullfrog,Indischer Ochsenfrosch 4,Hoplobatrachus tigerinus,ABU_3_L,fiwi,"Vienna, Austria"
Z/612/16,Asian bullfrog,Indischer Ochsenfrosch 6,Hoplobatrachus tigerinus,ABU_4_H,fiwi,"Vienna, Austria"
Z/612/16,Asian bullfrog,Indischer Ochsenfrosch 6,Hoplobatrachus tigerinus,ABU_4_L,fiwi,"Vienna, Austria"
47/201/09,Anteater,Ameisenbaer,Vermilingua,ANT_1_H,fiwi,"Vienna, Austria"
47/201/09,Anteater,Ameisenbaer,Vermilingua,ANT_1_L,fiwi,"Vienna, Austria"
47/221/09,Hoopoe,Wiedhopf,Upupa epops,HOO_1_H,fiwi,"Vienna, Austria"
47/221/09,Hoopoe,Wiedhopf,Upupa epops,HOO_1_L,fiwi,"Vienna, Austria"
47/223/09,Red river hog,Pinselohrsche,Potamochoerus porcus,RRH_1_H,fiwi,"Vienna, Austria"
47/223/09,Red river hog,Pinselohrsche,Potamochoerus porcus,RRH_1_L,fiwi,"Vienna, Austria"
CB/47/10,Fox,Fuchs,Vulpes vulpes,FOX_1_H,fiwi,"Vienna, Austria"
CB/47/10,Fox,Fuchs,Vulpes vulpes,FOX_1_L,fiwi,"Vienna, Austria"
AC/66/10,Fox,Fuchs,Vulpes vulpes,FOX_2_H,fiwi,"Vienna, Austria"
AC/66/10,Fox,Fuchs,Vulpes vulpes,FOX_2_L,fiwi,"Vienna, Austria"
AC/67/10,Red squirrel,Eichhoernchen,Sciurus vulgaris,RSQ_1_H,fiwi,"Vienna, Austria"
AC/67/10,Red squirrel,Eichhoernchen,Sciurus vulgaris,RSQ_1_L,fiwi,"Vienna, Austria"
Z/117/10,Brown-mantled tamarin,Branrueckentamarin,Saguinus fuscicollis,BMT_1_H,fiwi,"Vienna, Austria"
Z/117/10,Brown-mantled tamarin,Branrueckentamarin,Saguinus fuscicollis,BMT_1_L,fiwi,"Vienna, Austria"
Z/128/10,Slider turtle,Schmuckschildi,Trachemys,SLT_1_H,fiwi,"Vienna, Austria"
Z/128/10,Slider turtle,Schmuckschildi,Trachemys,SLT_1_L,fiwi,"Vienna, Austria"
AC/231/10,Red-cheeked cordon-bleu,Schmetterlingsfink,Uraeginthus bengalus,RCB_1_L,fiwi,"Vienna, Austria"
AC/231/10,Red-cheeked cordon-bleu,Schmetterlingsfink,Uraeginthus bengalus,RCB_1_LU,fiwi,"Vienna, Austria"
Z/242/10,Ruffed lemur,Vari,Varecia,RUL_1_H,fiwi,"Vienna, Austria"
Z/242/10,Ruffed lemur,Vari,Varecia,RUL_1_L,fiwi,"Vienna, Austria"
Z/251/10,African grey hornbill,Grautoko,Tockus nasutus,AGH_1_H,fiwi,"Vienna, Austria"
Z/251/10,African grey hornbill,Grautoko,Tockus nasutus,AGH_1_L,fiwi,"Vienna, Austria"
Z/303/10,Chipmunk,Streifenhoernchen,Tamias,CIK_1_H,fiwi,"Vienna, Austria"
Z/303/10,Chipmunk,Streifenhoernchen,Tamias,CIK_1_L,fiwi,"Vienna, Austria"
AC/320/10,Western capercaillie,Auerhahn,Tetrao urogallus,WEC_1_H,fiwi,"Vienna, Austria"
AC/320/10,Western capercaillie,Auerhahn,Tetrao urogallus,WEC_1_L,fiwi,"Vienna, Austria"
AC/321/10,Chipmunk,Streifenhoernchen,Tamias,CIK_2_H,fiwi,"Vienna, Austria"
AC/321/10,Chipmunk,Streifenhoernchen,Tamias,CIK_2_L,fiwi,"Vienna, Austria"
Z/419/10,White-eye,Brillenvogel,Zosteropidae,WHE_1_H,fiwi,"Vienna, Austria"
Z/419/10,White-eye,Brillenvogel,Zosteropidae,WHE_1_L,fiwi,"Vienna, Austria"
AC/443/10,Ruff,Kampflaeufer,Philomachus,RUF_1_H,fiwi,"Vienna, Austria"
AC/443/10,Ruff,Kampflaeufer,Philomachus,RUF_1_L,fiwi,"Vienna, Austria"
AC/488/10,Sugar glider,Fluggleitbeutler,Petaurus breviceps,SG_1_L,fiwi,"Vienna, Austria"
AC/488/10,Sugar glider,Fluggleitbeutler,Petaurus breviceps,SG_1_LU,fiwi,"Vienna, Austria"
CB/580/10,Eurasian blackcap,MoenchsgrasmÃ¼cke,Sylvia atricapilla,EAB_1_H,fiwi,"Vienna, Austria"
CB/580/10,Eurasian blackcap,MoenchsgrasmÃ¼cke,Sylvia atricapilla,EAB_1_L,fiwi,"Vienna, Austria"
CB/604/10,Meerkat,Erdmaennchen,Suricata,MEE_1_H,fiwi,"Vienna, Austria"
CB/604/10,Meerkat,Erdmaennchen,Suricata,MEE_1_L,fiwi,"Vienna, Austria"
Z/608/10,Red-cheeked cordon-bleu,Schmetterling,Uraeginthus bengalus,RCB_2_H,fiwi,"Vienna, Austria"
Z/608/10,Red-cheeked cordon-bleu,Schmetterling,Uraeginthus bengalus,RCB_2_L,fiwi,"Vienna, Austria"
Z/611/10,Treeshrew,Spitzhoernchen,Scandentia,TRS_1_H,fiwi,"Vienna, Austria"
Z/611/10,Treeshrew,Spitzhoernchen,Scandentia,TRS_1_L,fiwi,"Vienna, Austria"
CB/618/10,Grey partridge,Rebhuhn,Perdix perdix,GRP_1_H,fiwi,"Vienna, Austria"
CB/618/10,Grey partridge,Rebhuhn,Perdix perdix,GRP_1_L,fiwi,"Vienna, Austria"
CB/619/10,Grey partridge,Rebhuhn,Perdix perdix,GRP_2_H,fiwi,"Vienna, Austria"
CB/619/10,Grey partridge,Rebhuhn,Perdix perdix,GRP_2_L,fiwi,"Vienna, Austria"
Z/694/10,Java mouse-deer,Kantschil,Tragulus javanicus,JMD_1_H,fiwi,"Vienna, Austria"
Z/694/10,Java mouse-deer,Kantschil,Tragulus javanicus,JMD_1_L,fiwi,"Vienna, Austria"
AC/729/10,Jackson's chameleon,3Hornchamaeleon,Trioceros jacksonii,JCH_1_L,fiwi,"Vienna, Austria"
AC/729/10,Jackson's chameleon,3Hornchamaeleon,Trioceros jacksonii,JCH_1_LU,fiwi,"Vienna, Austria"
AC/746/10,Fruit dove,Fruchttaube,Ptilinopus,FDO_1_H,fiwi,"Vienna, Austria"
AC/746/10,Fruit dove,Fruchttaube,Ptilinopus,FDO_1_L,fiwi,"Vienna, Austria"
CB/757/10,Chamois,Gams,Rupicapra rupicapra,CHS_1_H,fiwi,"Vienna, Austria"
CB/757/10,Chamois,Gams,Rupicapra rupicapra,CHS_1_L,fiwi,"Vienna, Austria"
CB/758/10,Chamois,Gams,Rupicapra rupicapra,CHS_2_H,fiwi,"Vienna, Austria"
CB/758/10,Chamois,Gams,Rupicapra rupicapra,CHS_2_L,fiwi,"Vienna, Austria"
Z/43/11,Owl,Eule,Strigiformes,OWL_1_H,fiwi,"Vienna, Austria"
Z/43/11,Owl,Eule,Strigiformes,OWL_1_L,fiwi,"Vienna, Austria"
Z/76/11,Slider turtle,Schmuckschildkroete,Trachemys,SLT_2_H,fiwi,"Vienna, Austria"
Z/76/11,Slider turtle,Schmuckschildkroete,Trachemys,SLT_2_L,fiwi,"Vienna, Austria"
AC/85/11,Python,Python,Pythonidae,PY_1_H,fiwi,"Vienna, Austria"
AC/85/11,Python,Python,Pythonidae,PY_1_L,fiwi,"Vienna, Austria"
Z/130/11,Common starling,Star,Sturnus vulgaris,CS_1_H,fiwi,"Vienna, Austria"
Z/130/11,Common starling,Star,Sturnus vulgaris,CS_1_L,fiwi,"Vienna, Austria"
Z/131/11,Common starling,Star,Sturnus vulgaris,CS_2_H,fiwi,"Vienna, Austria"
Z/131/11,Common starling,Star,Sturnus vulgaris,CS_2_L,fiwi,"Vienna, Austria"
AC/211/11,Prairie dog,Praeriehund,Cynomys,PD_2_H,fiwi,"Vienna, Austria"
AC/211/11,Prairie dog,Praeriehund,Cynomys,PD_2_L,fiwi,"Vienna, Austria"
Z/426/11,Capuchin monkey,Kapuzineraffe,Cebinae,CAM_1_H,fiwi,"Vienna, Austria"
Z/426/11,Capuchin monkey,Kapuzineraffe,Cebinae,CAM_1_L,fiwi,"Vienna, Austria"
AC/546/11,Chuckwalla,Chuckwalla,Sauromalus,CHU_1_H,fiwi,"Vienna, Austria"
AC/546/11,Chuckwalla,Chuckwalla,Sauromalus,CHU_1_L,fiwi,"Vienna, Austria"
AC/659/11,Monitor lizard,Waran,Varanus,MOL_1_H,fiwi,"Vienna, Austria"
AC/659/11,Monitor lizard,Waran,Varanus,MOL_1_L,fiwi,"Vienna, Austria"
Z/876/11,Common starling,Bali Star,Sturnus vulgaris,CS_3_H,fiwi,"Vienna, Austria"
Z/876/11,Common starling,Bali Star,Sturnus vulgaris,CS_3_L,fiwi,"Vienna, Austria"
Z/877/11,Common starling,Bali Star,Sturnus vulgaris,CS_4_H,fiwi,"Vienna, Austria"
Z/877/11,Common starling,Bali Star,Sturnus vulgaris,CS_4_L,fiwi,"Vienna, Austria"
Z/897/11,Red-and-yellow barbet,Flammenkopf Bartvogel,Trachyphonus erythrocephalus,RYB_1_L,fiwi,"Vienna, Austria"
Z/897/11,Red-and-yellow barbet,Flammenkopf Bartvogel,Trachyphonus erythrocephalus,RYB_1_LU,fiwi,"Vienna, Austria"
AC/956/11,Java mouse-deer,Kantschil,Tragulus javanicus,JMD_2_H,fiwi,"Vienna, Austria"
AC/956/11,Java mouse-deer,Kantschil,Tragulus javanicus,JMD_2_L,fiwi,"Vienna, Austria"
CB/21/12,Sitatunga,Sitatunga,Tragelaphus spekii,SIT_1_H,fiwi,"Vienna, Austria"
CB/21/12,Sitatunga,Sitatunga,Tragelaphus spekii,SIT_1_L,fiwi,"Vienna, Austria"
AC/125/12,Peccary,Pekari,Tayassuidae,PEC_1_H,fiwi,"Vienna, Austria"
AC/229/12,Python,Python,Pythonidae,PY_2_H,fiwi,"Vienna, Austria"
AC/229/12,Python,Python,Pythonidae,PY_2_L,fiwi,"Vienna, Austria"
AC/232/12,Great cormorant,Kormoran,Phalacrocorax carbo,GCO_1_H,fiwi,"Vienna, Austria"
AC/232/12,Great cormorant,Kormoran,Phalacrocorax carbo,GCO_1_L,fiwi,"Vienna, Austria"
Z/238/12,Southern yellow-billed hornbill,Gelbschnabeltoko,Tockus flavirostris,YBH_1_H,fiwi,"Vienna, Austria"
Z/238/12,Southern yellow-billed hornbill,Gelbschnabeltoko,Tockus flavirostris,YBH_1_L,fiwi,"Vienna, Austria"
AC/247/12,Tawny owl,Waldkauz,Strix aluco,TAO_1_H,fiwi,"Vienna, Austria"
AC/247/12,Tawny owl,Waldkauz,Strix aluco,TAO_1_L,fiwi,"Vienna, Austria"
Z/269/12,Tupaia,Tupaia,Tupaia,TUP_1_H,fiwi,"Vienna, Austria"
Z/269/12,Tupaia,Tupaia,Tupaia,TUP_1_L,fiwi,"Vienna, Austria"
AC/272/12,Meerkat,Erdmaennchen,Suricata,MEE_2_H,fiwi,"Vienna, Austria"
AC/272/12,Meerkat,Erdmaennchen,Suricata,MEE_2_L,fiwi,"Vienna, Austria"
AC/375/12,White-eye,Brillenvogel,Zosteropidae,WHE_2_H,fiwi,"Vienna, Austria"
AC/375/12,White-eye,Brillenvogel,Zosteropidae,WHE_2_L,fiwi,"Vienna, Austria"
AC/391/12,Java sparrow,Reisfink,Padda oryzivora,JS_1_H,fiwi,"Vienna, Austria"
AC/391/12,Java sparrow,Reisfink,Padda oryzivora,JS_1_LU,fiwi,"Vienna, Austria"
AC/580/12,Common bulbul,Graubuelbuel,Pycnonotus barbatus,COB_1_H,fiwi,"Vienna, Austria"
AC/580/12,Common bulbul,Graubuelbuel,Pycnonotus barbatus,COB_1_L,fiwi,"Vienna, Austria"
AC/644/12,Common redshank,Rotschenkelvogel,Tringa totanus,CRS_1_H,fiwi,"Vienna, Austria"
AC/644/12,Common redshank,Rotschenkelvogel,Tringa totanus,CRS_1_L,fiwi,"Vienna, Austria"
AC/760/12,Common redshank,Rotschenkelvogel,Tringa totanus,CRS_2_H,fiwi,"Vienna, Austria"
AC/760/12,Common redshank,Rotschenkelvogel,Tringa totanus,CRS_2_L,fiwi,"Vienna, Austria"
AC/932/12,House sparrow,Spatz,Passer domesticus,HS_1_H,fiwi,"Vienna, Austria"
AC/932/12,House sparrow,Spatz,Passer domesticus,HS_1_L,fiwi,"Vienna, Austria"
LS/35/13,Pot-bellied pig,Haengebauchschwein,Sus scrofa domesticus,PBP_1_H,fiwi,"Vienna, Austria"
LS/35/13,Pot-bellied pig,Haengebauchschwein,Sus scrofa domesticus,PBP_1_L,fiwi,"Vienna, Austria"
LS/36/13,Pot-bellied pig,Haengebauchschwein,Sus scrofa domesticus,PBP_2_H,fiwi,"Vienna, Austria"
LS/36/13,Pot-bellied pig,Haengebauchschwein,Sus scrofa domesticus,PBP_2_L,fiwi,"Vienna, Austria"
Z/59/13,Beautiful fruit dove,Rotkappenfruchttaube,Ptilinopus pulchellus,BFD_1_H,fiwi,"Vienna, Austria"
Z/59/13,Beautiful fruit dove,Rotkappenfruchttaube,Ptilinopus pulchellus,BFD_1_L,fiwi,"Vienna, Austria"
AC/105/13,Red squirrel,Eichhoernchen,Sciurus vulgaris,RSQ_2_H,fiwi,"Vienna, Austria"
AC/105/13,Red squirrel,Eichhoernchen,Sciurus vulgaris,RSQ_2_L,fiwi,"Vienna, Austria"
LS/120/13,Great tit,Kohlmeise,Parus major,GT_1_H,fiwi,"Vienna, Austria"
LS/120/13,Great tit,Kohlmeise,Parus major,GT_1_L,fiwi,"Vienna, Austria"
LS/122/13,Eurasian siskin,Erlenzeisig,Spinus spinus,EAS_1_H,fiwi,"Vienna, Austria"
LS/122/13,Eurasian siskin,Erlenzeisig,Spinus spinus,EAS_1_L,fiwi,"Vienna, Austria"
AC/129/13,Java sparrow,Reisfink,Padda oryzivora,JS_2_H,fiwi,"Vienna, Austria"
AC/129/13,Java sparrow,Reisfink,Padda oryzivora,JS_2_L,fiwi,"Vienna, Austria"
AC/274/13,Moustached tamarin,Schnurrbarttamarin,Saguinus mystax,MUT_1_H,fiwi,"Vienna, Austria"
AC/274/13,Moustached tamarin,Schnurrbarttamarin,Saguinus mystax,MUT_1_L,fiwi,"Vienna, Austria"
LS/278/13,Hoopoe,Wiedehopf,Upupa epops,HOO_2_H,fiwi,"Vienna, Austria"
LS/278/13,Hoopoe,Wiedehopf,Upupa epops,HOO_2_L,fiwi,"Vienna, Austria"
